Type,Address,Price,Street Address,City,State,Zip Code,Sq. Feet,Href
House for rent,"2025 S High St, Denver, CO 80210","$4,500/mo",2025 S High St ,Denver,CO,80210,"2,400",https://www.zillow.com/homedetails/2025-S-High-St-Denver-CO-80210/13375996_zpid/
Townhouse for rent,"2656 S Grant St, Denver, CO 80210","$1,900/mo",2656 S Grant St ,Denver,CO,80210,"1,193",https://www.zillow.com/homedetails/2656-S-Grant-St-Denver-CO-80210/13379456_zpid/
House for rent,"3550 Buchtel Blvd, Denver, CO 80210","$3,150/mo",3550 Buchtel Blvd ,Denver,CO,80210,"1,666",https://www.zillow.com/homedetails/3550-Buchtel-Blvd-Denver-CO-80210/13373988_zpid/
House for rent,"2005 S Ogden St, Denver, CO 80210","$2,800/mo",2005 S Ogden St ,Denver,CO,80210,"1,513",https://www.zillow.com/homedetails/2005-S-Ogden-St-Denver-CO-80210/13376406_zpid/
House for rent,"1211 S Columbine St, Denver, CO 80210","$3,500/mo",1211 S Columbine St ,Denver,CO,80210,"2,272",https://www.zillow.com/homedetails/1211-S-Columbine-St-Denver-CO-80210/13372508_zpid/
House for rent,"2484 S Cook St, Denver, CO 80210","$1,895/mo",2484 S Cook St ,Denver,CO,80210,755,https://www.zillow.com/homedetails/2484-S-Cook-St-Denver-CO-80210/13375312_zpid/
House for rent,"1100 S Clayton St, Denver, CO 80210","$2,995/mo",1100 S Clayton St ,Denver,CO,80210,"1,226",https://www.zillow.com/homedetails/1100-S-Clayton-St-Denver-CO-80210/13372381_zpid/
Condo for rent,"2225 Buchtel Blvd Apt 512, Denver, CO 80210","$1,550/mo",2225 Buchtel Blvd Apt 512,Denver,CO,80210,936,https://www.zillow.com/homedetails/2225-Buchtel-Blvd-APT-512-Denver-CO-80210/52964685_zpid/
Condo for rent,"S Raritan St, Denver, CO 80223","$1,320/mo", S Raritan St ,Denver,CO,80223,900,https://www.zillow.com/homedetails/S-Raritan-St-Denver-CO-80223/2078311193_zpid/
House for rent,"274 Delaware St, Denver, CO 80223","$1,850/mo",274 Delaware St ,Denver,CO,80223,725,https://www.zillow.com/homedetails/274-Delaware-St-Denver-CO-80223/61433637_zpid/
House for rent,"1316 S Shoshone St, Denver, CO 80223","$1,899/mo",1316 S Shoshone St ,Denver,CO,80223,"1,846",https://www.zillow.com/homedetails/1316-S-Shoshone-St-Denver-CO-80223/13367544_zpid/
House for rent,"721 W 4th Ave, Denver, CO 80223","$2,275/mo",721 W 4th Ave ,Denver,CO,80223,"1,200",https://www.zillow.com/homedetails/721-W-4th-Ave-Denver-CO-80223/13343444_zpid/
House for rent,"207 Galapago St, Denver, CO 80223","$1,980/mo",207 Galapago St ,Denver,CO,80223,675,https://www.zillow.com/homedetails/207-Galapago-St-Denver-CO-80223/13343832_zpid/
Townhouse for rent,"1876 W Mississippi Ave # 1876, Denver, CO 80223","$1,395/mo",1876 W Mississippi Ave # 1876,Denver,CO,80223,950,https://www.zillow.com/homedetails/1876-W-Mississippi-Ave-1876-Denver-CO-80223/2079537314_zpid/
Townhouse for rent,"56 S Elati St, Denver, CO 80223","$2,395/mo",56 S Elati St ,Denver,CO,80223,"1,467",https://www.zillow.com/homedetails/56-S-Elati-St-Denver-CO-80223/130255410_zpid/
House for rent,"2260 S Bannock St, Denver, CO 80223","$2,600/mo",2260 S Bannock St ,Denver,CO,80223,"1,676",https://www.zillow.com/homedetails/2260-S-Bannock-St-Denver-CO-80223/13378568_zpid/
House for rent,"2111 S Bannock St, Denver, CO 80223","$2,295/mo",2111 S Bannock St ,Denver,CO,80223,950,https://www.zillow.com/homedetails/2111-S-Bannock-St-Denver-CO-80223/2097426128_zpid/
House for rent,"218 W Ellsworth Ave, Denver, CO 80223","$2,600/mo",218 W Ellsworth Ave ,Denver,CO,80223,"1,788",https://www.zillow.com/homedetails/218-W-Ellsworth-Ave-Denver-CO-80223/13344390_zpid/
House for rent,"914 W 4th Ave, Denver, CO 80223","$3,700/mo",914 W 4th Ave ,Denver,CO,80223,"1,500",https://www.zillow.com/homedetails/914-W-4th-Ave-Denver-CO-80223/82287527_zpid/
House for rent,"716 W 3rd Ave, Denver, CO 80223","$2,100/mo",716 W 3rd Ave ,Denver,CO,80223,780,https://www.zillow.com/homedetails/716-W-3rd-Ave-Denver-CO-80223/58293734_zpid/
House for rent,"2292 S Acoma St, Denver, CO 80223","$1,300/mo",2292 S Acoma St ,Denver,CO,80223,850,https://www.zillow.com/homedetails/2292-S-Acoma-St-Denver-CO-80223/13378581_zpid/
House for rent,"2384 S Bannock St, Denver, CO 80223","$2,750/mo",2384 S Bannock St ,Denver,CO,80223,"2,000",https://www.zillow.com/homedetails/2384-S-Bannock-St-Denver-CO-80223/13379092_zpid/
House for rent,"307 Galapago St, Denver, CO 80223","$2,295/mo",307 Galapago St ,Denver,CO,80223,"1,200",https://www.zillow.com/homedetails/307-Galapago-St-Denver-CO-80223/13343807_zpid/
House for rent,"1550 S Tejon St, Denver, CO 80223","$1,795/mo",1550 S Tejon St ,Denver,CO,80223,715,https://www.zillow.com/homedetails/1550-S-Tejon-St-Denver-CO-80223/13367889_zpid/
Condo for rent,"2 Acoma St Apt 11, Denver, CO 80223","$1,525/mo",2 Acoma St Apt 11,Denver,CO,80223,682,https://www.zillow.com/homedetails/2-Acoma-St-APT-11-Denver-CO-80223/13344353_zpid/
Townhouse for rent,"712-718 W 1st Ave, Denver, CO 80223","$3,650/mo",712-718 W 1st Ave ,Denver,CO,80223,"2,304",https://www.zillow.com/homedetails/712-718-W-1st-Ave-Denver-CO-80223/2079447893_zpid/
Townhouse for rent,"90 N Galapago St # 14, Denver, CO 80223","$2,800/mo",90 N Galapago St # 14,Denver,CO,80223,"1,481",https://www.zillow.com/homedetails/90-N-Galapago-St-14-Denver-CO-80223/303876770_zpid/
Townhouse for rent,"273 Galapago St, Denver, CO 80223","$1,795/mo",273 Galapago St ,Denver,CO,80223,740,https://www.zillow.com/homedetails/273-Galapago-St-Denver-CO-80223/58293732_zpid/
House for rent,"906 S Vallejo St, Denver, CO 80223","$1,800/mo",906 S Vallejo St ,Denver,CO,80223,"1,000",https://www.zillow.com/homedetails/906-S-Vallejo-St-Denver-CO-80223/13357691_zpid/
House for rent,"W Maple Ave, Denver, CO 80223","$3,800/mo", W Maple Ave ,Denver,CO,80223,"1,600",https://www.zillow.com/homedetails/W-Maple-Ave-Denver-CO-80223/2078716494_zpid/
House for rent,"233 W Harvard Ave, Denver, CO 80223","$3,000/mo",233 W Harvard Ave ,Denver,CO,80223,"1,820",https://www.zillow.com/homedetails/233-W-Harvard-Ave-Denver-CO-80223/251842121_zpid/
House for rent,"3180 W Mexico Ave, Denver, CO 80219","$2,600/mo",3180 W Mexico Ave ,Denver,CO,80219,"2,500",https://www.zillow.com/homedetails/3180-W-Mexico-Ave-Denver-CO-80219/13366081_zpid/
Townhouse for rent,"375 N Decatur St, Denver, CO 80219","$2,450/mo",375 N Decatur St ,Denver,CO,80219,"1,456",https://www.zillow.com/homedetails/375-N-Decatur-St-Denver-CO-80219/318398583_zpid/
House for rent,"55 S Clay St, Denver, CO 80219","$1,700/mo",55 S Clay St ,Denver,CO,80219,929,https://www.zillow.com/homedetails/55-S-Clay-St-Denver-CO-80219/13341599_zpid/
House for rent,"2064 S Meade St, Denver, CO 80219","$1,200/mo",2064 S Meade St ,Denver,CO,80219,"1,000",https://www.zillow.com/homedetails/2064-S-Meade-St-Denver-CO-80219/13381583_zpid/
House for rent,"2171 S Yates St, Denver, CO 80219","$2,500/mo",2171 S Yates St ,Denver,CO,80219,"2,026",https://www.zillow.com/homedetails/2171-S-Yates-St-Denver-CO-80219/13382396_zpid/
Townhouse for rent,"3703 W Ellsworth Ave, Denver, CO 80219","$1,025/mo",3703 W Ellsworth Ave ,Denver,CO,80219,450,https://www.zillow.com/homedetails/3703-W-Ellsworth-Ave-Denver-CO-80219/2097461707_zpid/
House for rent,"118 S Irving St, Denver, CO 80219","$2,000/mo",118 S Irving St ,Denver,CO,80219,"1,320",https://www.zillow.com/homedetails/118-S-Irving-St-Denver-CO-80219/13342275_zpid/
Townhouse for rent,"2237 S Decatur St, Denver, CO 80219","$1,650/mo",2237 S Decatur St ,Denver,CO,80219,"1,104",https://www.zillow.com/homedetails/2237-S-Decatur-St-Denver-CO-80219/13379888_zpid/
House for rent,"442 S Eliot St, Denver, CO 80219","$1,900/mo",442 S Eliot St ,Denver,CO,80219,"1,300",https://www.zillow.com/homedetails/442-S-Eliot-St-Denver-CO-80219/13358356_zpid/
House for rent,"2600 S Irving St, Denver, CO 80219","$2,100/mo",2600 S Irving St ,Denver,CO,80219,"1,114",https://www.zillow.com/homedetails/2600-S-Irving-St-Denver-CO-80219/13381147_zpid/
House for rent,"3231 W Dakota Ave, Denver, CO 80219","$2,250/mo",3231 W Dakota Ave ,Denver,CO,80219,"1,018",https://www.zillow.com/homedetails/3231-W-Dakota-Ave-Denver-CO-80219/13358861_zpid/
House for rent,"2221 S Wolff St, Denver, CO 80219","$2,650/mo",2221 S Wolff St ,Denver,CO,80219,"2,200",https://www.zillow.com/homedetails/2221-S-Wolff-St-Denver-CO-80219/13382624_zpid/
House for rent,"4570 W Center Ave, Denver, CO 80219","$1,995/mo",4570 W Center Ave ,Denver,CO,80219,"1,082",https://www.zillow.com/homedetails/4570-W-Center-Ave-Denver-CO-80219/13360960_zpid/
Townhouse for rent,"209 S Eliot St, Denver, CO 80219","$2,400/mo",209 S Eliot St ,Denver,CO,80219,"1,706",https://www.zillow.com/homedetails/209-S-Eliot-St-Denver-CO-80219/130252199_zpid/
House for rent,"2030 S Lowell Blvd, Denver, CO 80219","$2,000/mo",2030 S Lowell Blvd ,Denver,CO,80219,"1,060",https://www.zillow.com/homedetails/2030-S-Lowell-Blvd-Denver-CO-80219/13380121_zpid/
House for rent,"2290 S King St, Denver, CO 80219","$1,800/mo",2290 S King St ,Denver,CO,80219,736,https://www.zillow.com/homedetails/2290-S-King-St-Denver-CO-80219/13380436_zpid/
House for rent,"3040 W 3rd Ave, Denver, CO 80219","$2,400/mo",3040 W 3rd Ave ,Denver,CO,80219,800,https://www.zillow.com/homedetails/3040-W-3rd-Ave-Denver-CO-80219/2121825318_zpid/
House for rent,"3433 W Alaska Pl, Denver, CO 80219","$2,200/mo",3433 W Alaska Pl ,Denver,CO,80219,,https://www.zillow.com/homedetails/3433-W-Alaska-Pl-Denver-CO-80219/2090672026_zpid/
House for rent,"143 S Perry St, Denver, CO 80219","$1,600/mo",143 S Perry St ,Denver,CO,80219,600,https://www.zillow.com/homedetails/143-S-Perry-St-Denver-CO-80219/13340353_zpid/
